Organisation,SctrCluster,Status,ProvinceCODE,MCODE,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
UNICEF,Education,Planned,837,83747,
Scandinavian Children's Mission,Education,Completed,837,83747,
Scandinavian Children's Mission,Education,Completed,837,83747,
Scandinavian Children's Mission,Education,Completed,837,83747,
Scandinavian Children's Mission,Education,Completed,837,83747,
Scandinavian Children's Mission,Education,Completed,837,83747,
Scandinavian Children's Mission,Education,Completed,837,83747,
UNHCR,Education,Completed,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
UNICEF,Education,Ongoing,837,83747,
World Vision,Education,Planned,837,83747,
World Vision,Education,Planned,837,83747,
World Vision,Education,Planned,837,83747,
World Vision,Education,Planned,837,83747,
World Vision,Education,Planned,837,83747,
World Vision,Education,Planned,837,83747,
World Vision,Education,Planned,837,83747,
World Vision,Education,Planned,837,83747,
Child Fund,Protection,Ongoing,837,83747,
Child Fund,Protection,Ongoing,837,83747,
Child Fund,Protection,Ongoing,837,83747,
Child Fund,Protection,Ongoing,837,83747,
Child Fund,Protection,Ongoing,837,83747,
Child Fund,Protection,Ongoing,837,83747,
Child Fund,Protection,Ongoing,837,83747,
Child Fund,Protection,Ongoing,837,83747,
Child Fund,Protection,Ongoing,837,83747,
Child Fund,Protection,Ongoing,837,83747,
City Social Welfare Department ,Protection,Completed,837,83747,
City Social Welfare Department ,Protection,Completed,837,83747,
Coalition Against Trafficking in Women - Asia Pacific,Protection,Planned,837,83747,
Coalition Against Trafficking in Women - Asia Pacific,Protection,Planned,837,83747,
Community and Family Services International,Protection,Planned,837,83747,
Community and Family Services International,Protection,Planned,837,83747,
Community and Family Services International,Protection,Planned,837,83747,
Community and Family Services International,Protection,Planned,837,83747,
Departement of Social Welfare and Development,Protection,Completed,837,83747,
Departement of Social Welfare and Development,Protection,Completed,837,83747,
Departement of Social Welfare and Development,Protection,Completed,837,83747,
Departement of Social Welfare and Development,Protection,Completed,837,83747,
Departement of Social Welfare and Development,Protection,Ongoing,837,83747,
Departement of Social Welfare and Development,Protection,Ongoing,837,83747,
Friendly Care,Protection,Completed,837,83747,
Friendly Care,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
International Organization of Migration,Protection,Completed,837,83747,
